P6-Chinese-SA2-2005-Maha-Bodhi,False,False
P6-Chinese-SA1-2005-Tao-Nan,False,False
java-samples-P6-Chinese-SA2-Prelims-2013-Nan-Hua,True,False
P6-Chinese-SA2-2009-Hokkien-Huay-Kuan,False,True
P6-Higher-Chinese-SA2-2011-Nanyang,False,False
java-samples-P6-Chinese-SA1-2013-Rosyth,True,False
P6_Chinese_SA2_2018_Nan_Hua_Exam_Papers,True,False
P6-Chinese-2021-SA2-Red-Swastika,True,False
P6-Chinese-SA1-2012-Red-Swastika,True,False
P6-Chinese-SA1-2017-Anglo-Chinese,False,True
P6-Chinese-SA1-2016-Henry-Park,False,False
P6-Chinese-SA2-2007-Anglo-Chinese,False,True
P6-Chinese-SA2-2014-Nanyang,True,False
P6-Higher-Chinese-SA1-2011-Red-Swastika,False,False
P6_Chinese_SA1_2018_Nanyang_Exam_Papers,True,False
P6-Chinese-SA2-2011-MGS,True,False
P6-Chinese-CA1-2008-CHIJ-St-Nicholas-Girls,False,True
P6-Chinese-SA1-2016-Pei-Hwa,True,False
P6-Chinese-SA1-2009-Rosyth,False,False
java-samples-P6-Chinese-SA2-2013-Hokien-Huay-Kuan,True,False
P6-Higher-Chinese-CA1-2011-Red-Swastika,False,False
P6-Chinese-2021-SA1-Tao-Nan,True,False
P6-Higher-Chinese-SA2-2014-Tao-Nan,False,False
P6-Chinese-SA1-2017-Rosyth,False,False
P6-Chinese-SA1-2010-Nanyang,True,False
P6-Chinese-SA2-2012-Pei-Chun,True,False
P6-Chinese-CA1-2006-Nanyang,False,True
P6_HCL_2019_SA1_Raffles_Girls,False,False
P6-Chinese-CA1-2008-Ai-Tong,False,False
P6-Chinese-CA1-2016-Nanyang,True,False
P6_Chinese_SA2_2018_Henry_Park_Exam_Papers,True,False
P6_Chinese_SA2_2020_Raffles_Exam_Papers,True,False
java-samples-P6-Chinese-SA2-2013-Catholic-High,True,True
java-samples-P6-Chinese-SA1-2013-Ai-Tong,True,False
P6-Chinese-SA2-2017-Henry-Park,True,False
P6-Chinese-SA1-2004-Anglo-Chinese,False,False
P6-Chinese-CA1-2017-CHIJ,True,False
P6_Chinese_SA2_2019_SCGS_Exam_Papers,True,False
P6-Chinese-2021-SA2-Catholic-High,True,False
2015-P6-Prelims-Chinese-CHIJ,True,False
