P6-Higher-Chinese-SA2-2010-Maha-Bodhi,False
P6-Chinese-CA1-2008-Rosyth,True
P6-Chinese-SA2-2014-CHIJ,True
P6-Chinese-SA2-2016-Nanyang,True
P6-Chinese-2021-SA1-Henry-Park,True
P6_2019_Chinese_SA1_Raffles-Girls,True
java-samples-P6-Chinese-SA1-2013-Anglo-Chinese,True
P6_HChinese_SA2_2020_Tao_Nan_Exam_Papers,False
P6_Chinese_SA2_2019_MGS_Exam_Papers,True
P6-Chinese-SA1-2014-Catholic-High,True
P6_HCL_2019_SA1_Nanyang,False
P6-Higher-Chinese-SA1-2011-Catholic-high,False
P6_HCL_2019_SA2_Raffles_Primary,False
P6-Chinese-SA2-2011-Nan-Hua,True
P6_HCL_2019_SA1_CHIJ,False
P6-Chinese-SA2-2012-Christian-Brothers,True
P6_HChinese_CA1_2018_Nanyang_Exam_Papers,False
P6_HChinese_CA1_2018_Maha_Bodhi_Exam_Papers,False
P6-Higher-Chinese-SA2-2011-Rosyth,False
2015-P6-Prelims-Chinese-Temasek,True
P6-Higher-Chinese-SA2-2014-CHIJ,False
P6-Chinese-2021-SA1-Ai-Tong,True
P6_HCL_2019_SA1_Rosyth,False
P6_HChinese_SA2_2018_St_Nicholas_Exam_Papers,False
P6-Chinese-SA1-2009-Nanyang,True
P6_Chinese_SA2_2020_Nanyang_Exam_Papers,True
P6-Chinese-SA2-2012-MGS,True
P6-Higher-Chinese-SA1-2011-Rosyth,False
P6-Higher-Chinese-CA1-2014-Nan-Hua,False
P6_Chinese_SA2_2019_Nan_Hua_Exam_Papers,True
java-samples-P6-Chinese-SA1-2013-Nan-Hua,True
P6-Chinese-CA1-2004-Methodist-Girls,False
P6-Higher-Chinese-2021-SA1-Raffles-Girls,False
P6_Chinese_SA1_2018_Raffles_Exam_Papers,True
P6-Chinese-CA1-2008-Nan-Hua,True
P6-Chinese-CA1-2012-Red-Swastika,True
P6-Chinese-SA2-2016-Singapore-Chinese-Girls,True
P6_Chinese_2022_SA2_acs,True
P6-Higher-Chinese-SA2-2014-Maris-Stella,False
P6-Higher-Chinese-SA2-2010-ACS,False
P6-Higher-Chinese-SA2-2017-Pei-Hwa,False
P6-Chinese-SA2-2009-CHIJ,True
P6-Chinese-SA2-2005-Maha-Bodhi,False
P6-Chinese-SA1-2005-Tao-Nan,False
